project_id,project_location_id,country,latitude,longitude,start_date,funder,ad_sector_codes,sector_group_name
34934,34934_2240449,Angola,-8.83682,13.23432,2013-12-08,CH,120,Social Infrastructure & Services
35004,35004_2422465,Guinea,9.53795,-13.67729,2008-01-01,CH,120,Social Infrastructure & Services
35007,35007_2422465,Guinea,9.53795,-13.67729,2012-01-01,CH,120,Social Infrastructure & Services
35022,35022_2460596,Mali,12.65,-8.0,2014-01-01,CH,120,Social Infrastructure & Services
35245,35245_2422465,Guinea,9.53795,-13.67729,2014-01-01,CH,120,Social Infrastructure & Services
35403,35403_2409306,Sierra Leone,8.484,-13.22994,2007-01-01,CH,120,Social Infrastructure & Services
35404,35404_2409306,Sierra Leone,8.484,-13.22994,2005-01-01,CH,120,Social Infrastructure & Services
35586,35586_2377450,Mauritania,18.08581,-15.9785,2012-01-01,CH,120,Social Infrastructure & Services
35588,35588_2377450,Mauritania,18.08581,-15.9785,2008-01-01,CH,120,Social Infrastructure & Services
35651,35651_909137,Zambia,-15.40669,28.28713,2007-05-13,CH,120,Social Infrastructure & Services
35652,35652_909137,Zambia,-15.40669,28.28713,2005-01-01,CH,120,Social Infrastructure & Services
35653,35653_909137,Zambia,-15.40669,28.28713,2003-01-01,CH,120,Social Infrastructure & Services
35663,35663_890299,Zimbabwe,-17.82772,31.05337,2005-01-01,CH,120,Social Infrastructure & Services
35693,35693_3352136,Namibia,-22.55941,17.08323,2008-01-01,CH,120,Social Infrastructure & Services
35694,35694_2440485,Niger,13.51366,2.1098,2010-01-01,CH,120,Social Infrastructure & Services
35813,35813_2253354,Senegal,14.6937,-17.44406,2013-01-01,CH,120,Social Infrastructure & Services
36147,36147_2240449,Angola,-8.83682,13.23432,2014-01-01,CH,160,Social Infrastructure & Services
36228,36228_2389853,Central African Republic,4.36122,18.55496,2010-01-01,CH,120,Social Infrastructure & Services
36231,36231_2389853,Central African Republic,4.36122,18.55496,2004-01-01,CH,120,Social Infrastructure & Services
36232,36232_2389853,Central African Republic,4.36122,18.55496,2002-01-01,CH,120,Social Infrastructure & Services
36245,36245_2220957,Cameroon,3.86667,11.51667,2014-01-01,CH,150,Social Infrastructure & Services
36259,36259_344979,Ethiopia,9.02497,38.74689,2014-10-31,CH,110,Social Infrastructure & Services
36343,36343_2422465,Guinea,9.53795,-13.67729,2014-01-01,CH,120,Social Infrastructure & Services
37106,37106_425378,Burundi,-3.3822,29.3644,2014-01-01,CH,520,Direct Aid
41576,41576_3352136,Namibia,-22.55941,17.08323,2014-01-01,CH,210,Economic Infrastructure & Services
41589,41589_2352778,Nigeria,9.05785,7.49508,2014-01-01,CH,150,Social Infrastructure & Services
91,91_425378,Burundi,-3.3822,29.3644,2004-01-01,CH,220,Economic Infrastructure & Services
239,239_202061,Rwanda,-1.94995,30.05885,2004-01-01,CH,210,Economic Infrastructure & Services
288,288_425378,Burundi,-3.3822,29.3644,2002-06-07,CH,110,Social Infrastructure & Services
319,319_425378,Burundi,-3.3822,29.3644,2008-09-12,CH,120,Social Infrastructure & Services
454,454_2314302,Congo - Kinshasa,-4.32758,15.31357,2010-01-01,CH,120,Social Infrastructure & Services
824,824_425378,Burundi,-3.3822,29.3644,2008-08-08,CH,210,Economic Infrastructure & Services
955,955_202061,Rwanda,-1.94995,30.05885,2008-01-01,CH,210,Economic Infrastructure & Services
1861,1861_202061,Rwanda,-1.94995,30.05885,2009-05-09,CH,120,Social Infrastructure & Services
1884,1884_202061,Rwanda,-1.94995,30.05885,2006-01-05,CH,220,Economic Infrastructure & Services
1886,1886_202061,Rwanda,-1.94995,30.05885,2006-01-01,CH,150,Social Infrastructure & Services
1892,1892_202061,Rwanda,-1.94995,30.05885,2006-01-01,CH,120,Social Infrastructure & Services
2498,2498_232422,Uganda,0.31628,32.58219,2002-11-28,CH,150,Social Infrastructure & Services
2502,2502_232422,Uganda,0.31628,32.58219,2003-12-08,CH,140,Social Infrastructure & Services
2505,2505_232422,Uganda,0.31628,32.58219,2002-08-09,CH,110,Social Infrastructure & Services
2514,2514_232422,Uganda,0.31628,32.58219,2006-01-01,CH,150,Social Infrastructure & Services
11413,11413_232422,Uganda,0.31628,32.58219,2007-11-01,CH,220,Economic Infrastructure & Services
12127,12127_232422,Uganda,0.31628,32.58219,2009-10-01,CH,150,Social Infrastructure & Services
12177,12177_232422,Uganda,0.31628,32.58219,2007-01-01,CH,120,Social Infrastructure & Services
12292,12292_425378,Burundi,-3.3822,29.3644,2008-01-01,CH,110,Social Infrastructure & Services
12448,12448_232422,Uganda,0.31628,32.58219,2009-06-30,CH,120,Social Infrastructure & Services
12479,12479_232422,Uganda,0.31628,32.58219,2009-01-01,CH,310,Production
13059,13059_2314302,Congo - Kinshasa,-4.32758,15.31357,2003-01-01,CH,150,Social Infrastructure & Services
14342,14342_232422,Uganda,0.31628,32.58219,2010-07-12,CH,160,Social Infrastructure & Services
16519,16519_232422,Uganda,0.31628,32.58219,2006-06-23,CH,120,Social Infrastructure & Services
18629,18629_232422,Uganda,0.31628,32.58219,2001-01-01,CH,160,Social Infrastructure & Services
23098,23098_425378,Burundi,-3.3822,29.3644,2006-01-01,CH,110,Social Infrastructure & Services
23426,23426_232422,Uganda,0.31628,32.58219,2006-01-01,CH,120,Social Infrastructure & Services
23467,23467_232422,Uganda,0.31628,32.58219,2009-09-23,CH,120,Social Infrastructure & Services
30017,30017_160196,Tanzania,-6.17221,35.73947,2002-01-01,CH,140,Social Infrastructure & Services
30060,30060_425378,Burundi,-3.3822,29.3644,2009-01-01,CH,420,Other
30064,30064_425378,Burundi,-3.3822,29.3644,2007-01-01,CH,430,Other
31415,31415_2314302,Congo - Kinshasa,-4.32758,15.31357,2008-01-03,CH,160,Social Infrastructure & Services
32592,32592_2314302,Congo - Kinshasa,-4.32758,15.31357,2012-01-01,CH,310,Production
32989,32989_160196,Tanzania,-6.17221,35.73947,2008-01-01,CH,140,Social Infrastructure & Services
33031,33031_160196,Tanzania,-6.17221,35.73947,2009-08-07,CH,120,Social Infrastructure & Services
34183,34183_2314302,Congo - Kinshasa,-4.32758,15.31357,2008-01-01,CH,120,Social Infrastructure & Services
34837,34837_232422,Uganda,0.31628,32.58219,2006-01-01,CH,120,Social Infrastructure & Services
35026,35026_160196,Tanzania,-6.17221,35.73947,2013-08-05,CH,120,Social Infrastructure & Services
35617,35617_232422,Uganda,0.31628,32.58219,2013-01-01,CH,120,Social Infrastructure & Services
35619,35619_232422,Uganda,0.31628,32.58219,2014-06-20,CH,120,Social Infrastructure & Services
35620,35620_232422,Uganda,0.31628,32.58219,2011-01-01,CH,120,Social Infrastructure & Services
35679,35679_160196,Tanzania,-6.17221,35.73947,2007-07-31,CH,120,Social Infrastructure & Services
35681,35681_160196,Tanzania,-6.17221,35.73947,2003-01-01,CH,120,Social Infrastructure & Services
36023,36023_425378,Burundi,-3.3822,29.3644,2014-01-01,CH,220,Economic Infrastructure & Services
36083,36083_425378,Burundi,-3.3822,29.3644,2012-01-01,CH,120,Social Infrastructure & Services
36088,36088_425378,Burundi,-3.3822,29.3644,2008-01-01,CH,120,Social Infrastructure & Services
37929,37929_232422,Uganda,0.31628,32.58219,2015-07-17,CH,230,Economic Infrastructure & Services
35626,35626_909137,Zambia,-15.40669,28.28713,2014-01-01,CH,120,Social Infrastructure & Services
35628,35628_909137,Zambia,-15.40669,28.28713,2014-01-01,CH,120,Social Infrastructure & Services
1220,1220_1040652,Mozambique,-25.96553,32.58322,2009-01-01,CH,110,Social Infrastructure & Services
1230,1230_1040652,Mozambique,-25.96553,32.58322,2010-01-01,CH,120,Social Infrastructure & Services
1240,1240_1040652,Mozambique,-25.96553,32.58322,2012-07-19,CH,210,Economic Infrastructure & Services
27498,27498_1040652,Mozambique,-25.96553,32.58322,2009-01-01,CH,120,Social Infrastructure & Services
30376,30376_1040652,Mozambique,-25.96553,32.58322,2012-09-20,CH,210,Economic Infrastructure & Services
758,758_1040652,Mozambique,-25.96553,32.58322,2002-01-01,CH,120,Social Infrastructure & Services
766,766_1040652,Mozambique,-25.96553,32.58322,2002-04-01,CH,150,Social Infrastructure & Services
767,767_1040652,Mozambique,-25.96553,32.58322,2003-01-01,CH,220,Economic Infrastructure & Services
1033,1033_184745,Kenya,-1.28333,36.81667,2002-01-01,CH,120,Social Infrastructure & Services
1038,1038_184745,Kenya,-1.28333,36.81667,2004-12-07,CH,220,Economic Infrastructure & Services
1039,1039_184745,Kenya,-1.28333,36.81667,2004-10-26,CH,150,Social Infrastructure & Services
1140,1140_184745,Kenya,-1.28333,36.81667,2008-01-01,CH,210,Economic Infrastructure & Services
30140,30140_184745,Kenya,-1.28333,36.81667,2011-01-01,CH,150,Social Infrastructure & Services
30364,30364_184745,Kenya,-1.28333,36.81667,2012-01-01,CH,150,Social Infrastructure & Services
30402,30402_184745,Kenya,-1.28333,36.81667,2011-01-01,CH,210,Economic Infrastructure & Services
942,942_184745,Kenya,-1.28333,36.81667,2005-01-01,CH,230,Economic Infrastructure & Services
14994,14994_909137,Zambia,-15.40669,28.28713,2006-01-01,CH,140,Social Infrastructure & Services
15411,15411_909137,Zambia,-15.40669,28.28713,2010-01-01,CH,430,Other
2304,2304_909137,Zambia,-15.40669,28.28713,2007-01-01,CH,110,Social Infrastructure & Services
2126,2126_909137,Zambia,-15.40669,28.28713,2002-01-01,CH,150,Social Infrastructure & Services
2247,2247_909137,Zambia,-15.40669,28.28713,2005-01-01,CH,220,Economic Infrastructure & Services
2290,2290_909137,Zambia,-15.40669,28.28713,2006-01-01,CH,120,Social Infrastructure & Services
2339,2339_909137,Zambia,-15.40669,28.28713,2011-01-01,CH,160,Social Infrastructure & Services
2340,2340_909137,Zambia,-15.40669,28.28713,2011-01-01,CH,120,Social Infrastructure & Services
2342,2342_909137,Zambia,-15.40669,28.28713,2007-01-01,CH,310,Production
41521,41521_927967,Malawi,-13.96692,33.78725,2013-01-01,CH,220,Economic Infrastructure & Services
30333,30333_927967,Malawi,-13.96692,33.78725,2012-01-01,CH,150,Social Infrastructure & Services
17994,17994_927967,Malawi,-13.96692,33.78725,2011-04-05,CH,110,Social Infrastructure & Services
23346,23346_927967,Malawi,-13.96692,33.78725,2011-03-15,CH,120,Social Infrastructure & Services
30048,30048_927967,Malawi,-13.96692,33.78725,2011-01-01,CH,150,Social Infrastructure & Services
777,777_927967,Malawi,-13.96692,33.78725,2013-07-01,CH,160,Social Infrastructure & Services
778,778_927967,Malawi,-13.96692,33.78725,2009-02-16,CH,150,Social Infrastructure & Services
829,829_927967,Malawi,-13.96692,33.78725,2010-12-20,CH,110,Social Infrastructure & Services
762,762_1070940,Madagascar,-18.91368,47.53613,2011-01-01,CH,120,Social Infrastructure & Services
30188,30188_2220957,Cameroon,3.86667,11.51667,2012-01-01,CH,230,Economic Infrastructure & Services
22839,22839_2220957,Cameroon,3.86667,11.51667,2007-01-30,CH,120,Social Infrastructure & Services
22850,22850_2220957,Cameroon,3.86667,11.51667,2009-01-01,CH,120,Social Infrastructure & Services
22856,22856_2220957,Cameroon,3.86667,11.51667,2007-01-01,CH,120,Social Infrastructure & Services
317,317_2220957,Cameroon,3.86667,11.51667,2007-01-01,CH,220,Economic Infrastructure & Services
344,344_2220957,Cameroon,3.86667,11.51667,2010-06-25,CH,140,Social Infrastructure & Services
103,103_2240449,Angola,-8.83682,13.23432,2002-01-01,CH,230,Economic Infrastructure & Services
152,152_2240449,Angola,-8.83682,13.23432,2002-01-01,CH,210,Economic Infrastructure & Services
49,49_2240449,Angola,-8.83682,13.23432,2002-01-01,CH,700,Direct Aid
51,51_2240449,Angola,-8.83682,13.23432,2002-01-01,CH,150,Social Infrastructure & Services
65,65_2240449,Angola,-8.83682,13.23432,2008-01-01,CH,140,Social Infrastructure & Services
844,844_2240449,Angola,-8.83682,13.23432,2003-01-01,CH,320,Production
1696,1696_2253354,Senegal,14.6937,-17.44406,2006-01-01,CH,700,Direct Aid
1702,1702_2253354,Senegal,14.6937,-17.44406,2008-12-01,CH,160,Social Infrastructure & Services
1760,1760_2253354,Senegal,14.6937,-17.44406,2007-01-01,CH,120,Social Infrastructure & Services
1939,1939_2253354,Senegal,14.6937,-17.44406,2011-12-21,CH,160,Social Infrastructure & Services
138,138_2253354,Senegal,14.6937,-17.44406,2007-09-28,CH,230,Economic Infrastructure & Services
1615,1615_2253354,Senegal,14.6937,-17.44406,2007-04-01,CH,120,Social Infrastructure & Services
1657,1657_2274895,Liberia,6.30054,-10.7969,2008-01-01,CH,110,Social Infrastructure & Services
1620,1620_2274895,Liberia,6.30054,-10.7969,2008-04-01,CH,110,Social Infrastructure & Services
1799,1799_2274895,Liberia,6.30054,-10.7969,2011-01-01,CH,210,Economic Infrastructure & Services
24920,24920_2274895,Liberia,6.30054,-10.7969,2011-01-01,CH,150,Social Infrastructure & Services
30350,30350_2274895,Liberia,6.30054,-10.7969,2012-01-01,CH,110,Social Infrastructure & Services
498,498_2279755,Côte d’Ivoire,6.82055,-5.27674,2004-05-01,CH,150,Social Infrastructure & Services
858,858_2279755,Côte d’Ivoire,6.82055,-5.27674,2002-01-01,CH,150,Social Infrastructure & Services
1397,1397_2306104,Ghana,5.55602,-0.1969,2003-01-01,CH,160,Social Infrastructure & Services
120,120_2306104,Ghana,5.55602,-0.1969,2003-01-01,CH,210,Economic Infrastructure & Services
1497,1497_2306104,Ghana,5.55602,-0.1969,2007-04-20,CH,150,Social Infrastructure & Services
1498,1498_2306104,Ghana,5.55602,-0.1969,2005-03-22,CH,160,Social Infrastructure & Services
1959,1959_2306104,Ghana,5.55602,-0.1969,2004-01-01,CH,210,Economic Infrastructure & Services
1976,1976_2306104,Ghana,5.55602,-0.1969,2009-01-01,CH,120,Social Infrastructure & Services
1680,1680_2306104,Ghana,5.55602,-0.1969,2004-01-01,CH,110,Social Infrastructure & Services
1681,1681_2306104,Ghana,5.55602,-0.1969,2004-01-01,CH,110,Social Infrastructure & Services
1746,1746_2306104,Ghana,5.55602,-0.1969,2006-01-01,CH,120,Social Infrastructure & Services
1864,1864_2306104,Ghana,5.55602,-0.1969,2007-01-01,CH,120,Social Infrastructure & Services
1912,1912_2306104,Ghana,5.55602,-0.1969,2009-10-30,CH,120,Social Infrastructure & Services
1913,1913_2306104,Ghana,5.55602,-0.1969,2009-01-01,CH,150,Social Infrastructure & Services
24202,24202_2306104,Ghana,5.55602,-0.1969,2005-01-01,CH,150,Social Infrastructure & Services
30118,30118_2306104,Ghana,5.55602,-0.1969,2011-01-01,CH,150,Social Infrastructure & Services
30481,30481_2306104,Ghana,5.55602,-0.1969,2012-01-01,CH,110,Social Infrastructure & Services
195,195_2352778,Nigeria,9.05785,7.49508,2006-01-01,CH,210,Economic Infrastructure & Services
1851,1851_2352778,Nigeria,9.05785,7.49508,2007-05-07,CH,210,Economic Infrastructure & Services
2134,2134_2352778,Nigeria,9.05785,7.49508,2006-01-01,CH,110,Social Infrastructure & Services
30629,30629_2352778,Nigeria,9.05785,7.49508,2010-05-20,CH,120,Social Infrastructure & Services
1562,1562_2365267,Togo,6.13748,1.21227,2007-01-01,CH,120,Social Infrastructure & Services
2168,2168_2365267,Togo,6.13748,1.21227,2003-11-07,CH,150,Social Infrastructure & Services
2173,2173_2365267,Togo,6.13748,1.21227,2003-01-01,CH,120,Social Infrastructure & Services
2174,2174_2365267,Togo,6.13748,1.21227,2005-01-01,CH,120,Social Infrastructure & Services
2189,2189_2365267,Togo,6.13748,1.21227,2008-01-01,CH,120,Social Infrastructure & Services
2193,2193_2365267,Togo,6.13748,1.21227,2008-10-22,CH,310,Production
25286,25286_2365267,Togo,6.13748,1.21227,2009-08-20,CH,120,Social Infrastructure & Services
1,1_2377450,Mauritania,18.08581,-15.9785,2010-01-01,CH,120,Social Infrastructure & Services
168,168_2377450,Mauritania,18.08581,-15.9785,2005-01-01,CH,210,Economic Infrastructure & Services
3,3_2377450,Mauritania,18.08581,-15.9785,2009-09-25,CH,210,Economic Infrastructure & Services
352,352_2389853,Central African Republic,4.36122,18.55496,2003-09-01,CH,160,Social Infrastructure & Services
353,353_2389853,Central African Republic,4.36122,18.55496,2003-01-01,CH,320,Production
1588,1588_2399697,Gabon,0.39241,9.45356,2001-05-25,CH,150,Social Infrastructure & Services
612,612_2399697,Gabon,0.39241,9.45356,2005-01-01,CH,120,Social Infrastructure & Services
655,655_2399697,Gabon,0.39241,9.45356,2007-01-01,CH,150,Social Infrastructure & Services
691,691_2399697,Gabon,0.39241,9.45356,2011-01-01,CH,230,Economic Infrastructure & Services
22180,22180_2409306,Sierra Leone,8.484,-13.22994,2006-01-01,CH,150,Social Infrastructure & Services
22186,22186_2409306,Sierra Leone,8.484,-13.22994,2009-04-09,CH,150,Social Infrastructure & Services
22222,22222_2409306,Sierra Leone,8.484,-13.22994,2009-01-01,CH,120,Social Infrastructure & Services
2223,2223_2409306,Sierra Leone,8.484,-13.22994,2012-01-01,CH,150,Social Infrastructure & Services
2225,2225_2409306,Sierra Leone,8.484,-13.22994,2003-01-01,CH,310,Production
2226,2226_2409306,Sierra Leone,8.484,-13.22994,2003-01-01,CH,210,Economic Infrastructure & Services
2261,2261_2409306,Sierra Leone,8.484,-13.22994,2010-01-01,CH,310,Production
15705,15705_2422465,Guinea,9.53795,-13.67729,2010-08-25,CH,120,Social Infrastructure & Services
13066,13066_2422465,Guinea,9.53795,-13.67729,2006-01-01,CH,120,Social Infrastructure & Services
13330,13330_2422465,Guinea,9.53795,-13.67729,2009-01-01,CH,120,Social Infrastructure & Services
13788,13788_2422465,Guinea,9.53795,-13.67729,2011-12-27,CH,210,Economic Infrastructure & Services
22930,22930_2422465,Guinea,9.53795,-13.67729,2008-01-01,CH,110,Social Infrastructure & Services
2347,2347_2422465,Guinea,9.53795,-13.67729,2004-07-30,CH,210,Economic Infrastructure & Services
2349,2349_2422465,Guinea,9.53795,-13.67729,2006-03-15,CH,120,Social Infrastructure & Services
2350,2350_2422465,Guinea,9.53795,-13.67729,2006-03-28,CH,110,Social Infrastructure & Services
2368,2368_2422465,Guinea,9.53795,-13.67729,2008-01-01,CH,120,Social Infrastructure & Services
2372,2372_2422465,Guinea,9.53795,-13.67729,2007-09-18,CH,160,Social Infrastructure & Services
2373,2373_2422465,Guinea,9.53795,-13.67729,2008-01-01,CH,150,Social Infrastructure & Services
30221,30221_2427123,Chad,12.10672,15.0444,2012-11-10,CH,420,Other
15226,15226_2440485,Niger,13.51366,2.1098,2007-01-01,CH,160,Social Infrastructure & Services
15643,15643_2440485,Niger,13.51366,2.1098,2009-09-07,CH,120,Social Infrastructure & Services
20697,20697_2440485,Niger,13.51366,2.1098,2010-09-28,CH,700,Direct Aid
21235,21235_2440485,Niger,13.51366,2.1098,2002-01-01,CH,110,Social Infrastructure & Services
21414,21414_2440485,Niger,13.51366,2.1098,2007-02-06,CH,520,Direct Aid
30415,30415_2440485,Niger,13.51366,2.1098,2012-01-01,CH,120,Social Infrastructure & Services
1550,1550_2460596,Mali,12.65,-8.0,2011-07-05,CH,150,Social Infrastructure & Services
234,234_2460596,Mali,12.65,-8.0,2008-11-01,CH,210,Economic Infrastructure & Services
1503,1503_2460596,Mali,12.65,-8.0,2006-02-28,CH,150,Social Infrastructure & Services
30410,30410_2460596,Mali,12.65,-8.0,2012-01-01,CH,150,Social Infrastructure & Services
2067,2067_2538475,Morocco,34.01325,-6.83255,2011-06-29,CH,160,Social Infrastructure & Services
1131,1131_3352136,Namibia,-22.55941,17.08323,2002-01-01,CH,150,Social Infrastructure & Services
